index,asin,product_name,image,overall,reviewText,reviewTime,reviewerID,reviewerName,style,summary,unixReviewTime,verified,vote
54,B0015UGPWQ,Apple MacBook Air,,5,Easy install on dryer,"04 24, 2015",AR3OHHHW01A8E,Calvin E Reames,{'Size Name:': ' 4 Inch'},Don't forget when to install the securing devices,1429833600,TRUE,
55,B0015UGPWQ,Apple MacBook Air,,5,A+,"03 08, 2015",A3B1B4E184FSUZ,jobeck1,{'Size Name:': ' 4 Inch'},Five Stars,1425772800,TRUE,
56,B0015UGPWQ,Apple MacBook Air,,4,I did not use the clamps but rather used the screw clamps I had .  Fits well and was the proper height.,"08 22, 2013",A34A1UP40713F8,James. Backus,{'Size Name:': ' 4 Inch'},Worked,1377129600,TRUE,
57,B001769IVI,Samsung Q900R 185 cm,,5,a must for washers,"01 21, 2016",A1AHW6I678O6F2,kevin.,,Five Stars,1453334400,TRUE,
58,B001769IVI,Samsung Q900R 185 cm,,5,I used these (2) hoses to replace the original equipment rubber hoses. My previous experience with these hoses gave me peace of mind when I would be away from my home for extended vacations. I expect years of leak-free use.,"08 16, 2015",A1Y4UNHRP312HS,Colorado Jerry,,I used these (2) hoses to replace the original equipment ...,1439683200,TRUE,
59,B001769IVI,Samsung Q900R 185 cm,,3,A hose was included with our machine so we didn't need this. Otherwise it would have been fine.,"08 05, 2015",A8R48NKTGCJDQ,CDBrannom,,Otherwise it would have been fine.,1438732800,TRUE,
60,B000VLI74Y,Samsung 11 pro,,5,"Since the motor on my humidifier still works, all I had to do was run vinegar through it twice and replace the filter.  It's operating good as new, at least until it doesn't.

The filter is important as it reduces the really fine white dust just as advertised.  There's no way to look at the old used filter to know it should be replaced, but there's no way one of these can be used for two seasons.","12 6, 2012",A3NHUQ33CFH3VM,Greeny,{'Size:': ' 1'},Helping get another season out of humidifier,1354752000,TRUE,7
61,B000W3P4AQ,DELL Inspiron pro,,2,i cook only once in a blue moon.  i was shocked to see with as little use as this range has had that the grates look like they were under heavy use for years!!!  i called Jenn air and spoke with Adam A.  and they wouldn't exchange them or fix them.  they only offered my 25% off ( which was the same price anyway from the internet).  i can't really compare much else on the range since i haven't used it much and i am  not much of a cook!  the stainless steel does tend to rust and stain.  i got a stainless steel fridge and dishwasher  at the same time  by other brands and those seem to not have the same stainless steel issues.,"08 05, 2011",A3LGZ8M29PBNGG,nerenttt,,grate scratches so easily,1312502400,FALSE,2
62,B000XTJRRA,HP pavilion pro,,4,"I like this unit but am deducting one star because of the limited viewing angles. When you view from the sides or from the top or bottom, the display becomes much more difficult to read. It's not nearly as clear as the product photos. The display is also rather glossy to you wouldn't want it reflecting something bright, like a window.","04 09, 2017",A1T1YSCDW0PD25,Lantana Al,,Good product but limited viewing angles,1491696000,TRUE,
63,B000XXWOGW,Asus VivoBook S Series,,5,Great. Just what I needed.,"10 10, 2014",A26M3TN8QICJ3K,Marty Baker,,Five Stars,1412899200,FALSE,
64,B000XXWOGW,Asus VivoBook S Series,,3,The connect did not match up where I had to modidify it to work.,"08 29, 2014",A1H2V1GNEY4LZ0,Handyman,,Good delivery for the price.,1409270400,TRUE,
65,B000XXWOGW,Asus VivoBook S Series,,5,"Consider the wisdom of spending a lot of money on replacement parts for a 10+ year old washer that you originally bought for $400. This is one of the cheaper parts so I could see getting this one (and maybe the agitator dogs and motor couplings).  If you're having problems with your motor/clutch/timer or other electrical part, you might want to think about getting another top loader like an Amana before they stop carrying them in stores in about a year or so...","12 26, 2013",A1EUO0BU72JR7T,Bilbo,,"Works well as a replacement, if that's what you want to do...",1388016000,TRUE,
66,B000XXWOGW,Asus VivoBook S Series,,1,"see original remarks, made the mistake of buying it again from same dealer same problems different machine.  Save your money !!","11 2, 2013",A2HDUVKXR5CM7H,MIKE,,garbage,1383350400,TRUE,
67,B000XXYUSM,Apple macbook pro,,3,they ok parts,"09 17, 2015",A1HWFUO5PKB2RW,Greg bernal,,Three Stars,1442448000,TRUE,
68,B000XXYUSM,Apple macbook pro,,5,received ok,"11 21, 2014",A1LN48DHHCKLR3,Ernest Danel,,Five Stars,1416528000,TRUE,
69,B00126NABC,Acer Swift 3,,5,"Worked as expected, quality GE product. Water tastes good. Would recommend and will buy again.","11 1, 2015",A1RQQV9HYHDHDN,Adam Baer,,Easy install,1446336000,TRUE,
70,B00126NABC,Acer Swift 3,,3,"This is one of the more effective water filters I've used.  It states 300 gallon service capacity.  At least I've used them for over that amount without issue.

When you change filters, the flow acts funny for about the first half gallon - that's normal.  Some filters produce cloudy-looking water for the first gallon, but this one doesn't.  I've had no issues with these filters.

This is by far the simplest, most secure and easiest filter to install that I've experienced.  Also, I didn't find a better deal anywhere else including the manufacturer's site.  They try to sell these single by single, but sometimes in a pack of three.

It's just another filter to keep buying at its hefty price.  But its easy to install.","09 25, 2011",A3NHUQ33CFH3VM,Greeny,,Better deal than on manufacturer's site.  Does not last long,1316908800,TRUE,5
71,B00126NABC,Acer Swift 3,,4,Works great. Best price I could find on the internest. Shipped quickly with no problems. Will buy this again in 8 months when I need another one.,"09 12, 2011",A26Y776G7VVBCQ,JPM,,Perfect Fit and OEM part,1315785600,TRUE,
72,B0013DN4NI,Lenovo Ideapad S146,"['https://images-na.ssl-images-amazon.com/images/I/418i+RDczcL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51VvC6xqLKL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41lsJSgwysL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412IrI4ha8L._SY88.jpg']",5,"This is a great little tool. I use to use a bigger Dewalt unit, which was nice, but bigger and heavier than needed. The Hitachi should be able to do 99% of what I did with my Dewalt. I was also impressed with how fast the batteries charge (40 minutes). The build quality seems excellent. It comes with some bits (see photo I uploaded), two batteries, charger, and a plastic case. The LED lights are a plus.

Note though, that this doesn't have two ""speeds"" like my older Dewalt does, having a driving speed and a drilling speed. This Hitachi may be a bit slow for drilling.","09 16, 2008",A1T1YSCDW0PD25,Lantana Al,,Great little power tool,1221523200,TRUE,11
73,B00147DFQ4,Asus VivoBook Gaming,,2,i cook only once in a blue moon.  i was shocked to see with as little use as this range has had that the grates look like they were under heavy use for years!!!  i called Jenn air and spoke with Adam A.  and they wouldn't exchange them or fix them.  they only offered my 25% off ( which was the same price anyway from the internet).  i can't really compare much else on the range since i haven't used it much and i am  not much of a cook!  the stainless steel does tend to rust and stain.  i got a stainless steel fridge and dishwasher  at the same time  by other brands and those seem to not have the same stainless steel issues.,"08 05, 2011",A3LGZ8M29PBNGG,nerenttt,,grate scratches so easily- looks old almost instantly,1312502400,FALSE,3
74,B00149JVOC,HP 14q,,4,I only use the namebrand filters. I believe that you get what you pay for and I have used these filters for years. They suit my needs.,"06 06, 2013",A1OB2H416ARLFJ,Commando Big,,ONLY One I use,1370476800,TRUE,
75,B0014CN8Y8,HP Pavilion x360,"['https://images-na.ssl-images-amazon.com/images/I/71FdVLhvIUL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71yNPgGXDkL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61OxcmqxfVL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81Ylf72q37L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/8170szImlpL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81hEavgT8ZL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81sf3DhBszL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/718a8mt10BL._SY88.jpg']",4,"Great product but they need to include more rods in the kit. I had to buy a second set of rods and that still wasn't enough so Ill end up spending $60+ dollars on this kit which isn't terrible if you factor what you would get charged out in town, but still, its plastic rods with a brush attached....thats overpriced for something so simple.

So enough of me complaining about it being overpriced and get to the review. It works GREAT if you aren't an idiot and use common sense when using it.

1.  Always CLOCKWISE..... again always CLOCKWISE, I cant be anymore clear about this.
2.  Use electrical tape or duct tape as a backup in case you screw up on number 1 above. Its a good safety measure so just do it, it only takes a few seconds per rod to wrap in tape.
3.  Feed one rod at a time, taping each one as you go.
4.  Dont force the rods if you get resistance with the drill attached. If you get resistance, remove the drill from the rod and using your hands wiggle/shift the rods until you get past the resistance and then reconnect the drill and continue. Most likely if you reach resistance is likely one of two things. (1) You have a large bend in your duct or (2) you have a lot of blockage. If its number 2, start pulling the rod out (with or without the drill attached (if the drill remains attached, remember to always spin  CLOCKWISE) as youve probably hit a patch of lint clogged heavily in one area. Pulling the rod out will likely pull a large portion of lint youve broken loose out with the rod and brush  attachment so vacuum it up or blow it out if you have a leaf blower and then start again (I didn't disconnect rods during this step but I did take my time to hand feed the rod and brush back in to ensure I didn't damage the rods).
5.  Once youve reached the end of your vent, start pulling your rods out the same way you went in (CLOCKWISE) so that you catch any debris you might have missed on the initial cleaning.  I pushed the brush through 2-3 times in total from different sides of the vent since I was short a few rods and used the leaf blower 4-6 times in between to ensure I was pushing any lint to the exterior of the house (never blow the leaf blower into the house, only blow to the outside of the house unless you want a HUGE mess in your house.
6.  Lastly, Id recommend using a face mask/respirator mask as this stuff is messy and you don't know whats growing in it. I had some cheap carpentry mask but will use a better version next time I clean it as its not fun to breath in.","01 15, 2018",A1WD61B0C3KQZB,Jason W.,,"Works Great, Just Use Common Sense When Doing It!!!",1515974400,TRUE,4
